precio,kilometros,garantia,AMG,años,combustible_2,combustible_4,z_kilometros,combustible_5,tipo_200,tipo_220,tipo_250,tipo_300,tipo_350,tipo_400,tipo_43,tipo_45,tipo_450,tipo_63,tipo_NoInfo,puertas,4MATIC,Avantgarde,BlueTEC,Sportive,Exclusive,S Edition,d Edition
24900,59121,True,False,6,0,0,59119.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
14590,140215,True,False,8,0,0,140213.41987416413,0,1,0,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
23850,99927,True,True,6,0,0,99925.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
27900,73269,True,False,4,0,0,73267.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
35600,67489,True,False,5,1,0,67487.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
24900,59121,True,False,6,0,0,59119.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
14590,140215,True,False,8,0,0,140213.41987416413,0,1,0,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
28500,97000,True,False,5,1,0,96998.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
20900,94300,True,False,7,0,0,94298.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
19999,175000,True,False,5,0,0,174998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
35800,34694,True,False,6,0,0,34692.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
25590,114500,True,False,6,0,0,114498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
35600,67489,True,False,5,1,0,67487.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
26950,130852,True,False,6,1,0,130850.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27900,73269,True,False,4,0,0,73267.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
31800,168000,True,False,5,0,0,167998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
23850,99927,True,True,6,0,0,99925.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
25700,83156,True,False,6,0,0,83154.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
14590,140215,True,False,8,0,0,140213.41987416413,0,1,0,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
57700,10,True,False,2,0,0,8.419874164120513,1,0,0,0,0,0,0,0,0,0,0,1,4,False,False,False,False,False,False,False
29970,104942,True,False,4,0,0,104940.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
34995,6312,True,False,2,1,0,6310.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
86000,58000,True,True,3,1,0,57998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False,False,False,False,False,False
22500,98095,False,False,6,0,0,98093.41987416412,0,0,0,0,0,0,0,0,0,0,0,1,4,False,False,False,False,False,False,False
49750,28636,True,True,4,1,0,28634.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,4,True,False,False,False,False,False,False
25700,91540,True,False,5,0,0,91538.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
53800,62000,True,True,7,1,0,61998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,4,False,False,False,False,False,False,False
26950,130852,True,False,6,1,0,130850.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
39900,29900,True,False,3,0,0,29898.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
23490,108000,True,False,7,0,0,107998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,True,False,False,False,False
48900,59800,True,True,4,1,0,59798.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,5,True,False,False,False,False,False,False
35000,63000,False,True,6,1,0,62998.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
26690,82630,True,False,5,1,0,82628.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27900,27710,True,False,5,0,0,27708.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
26890,100000,True,True,6,0,0,99998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
28800,143726,True,False,4,0,0,143724.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
28800,143726,True,False,4,0,0,143724.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
34790,39990,True,False,3,0,0,39988.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
42500,54920,True,False,3,0,0,54918.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
29990,132743,True,False,5,0,0,132741.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,True,False,False,False,False,False,False
34999,128000,True,False,6,0,0,127998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
31900,55300,True,False,4,0,0,55298.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
35940,58802,True,False,3,0,0,58800.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
26100,61000,True,False,7,0,0,60998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,True,False,False,False
22990,99894,True,False,7,0,0,99892.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,True
35195,82120,True,False,4,0,0,82118.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
24970,140237,True,True,8,0,0,140235.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
23900,106986,True,False,6,0,0,106984.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
26500,113079,True,False,4,0,0,113077.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
24600,106304,True,True,7,0,0,106302.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,True,False,False,False,False
27500,166000,True,True,5,0,0,165998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
35490,27930,True,False,2,0,0,27928.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27500,129000,True,False,3,0,0,128998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
27990,94513,True,False,5,0,0,94511.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
19000,168000,False,False,6,0,0,167998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
31990,177000,True,False,4,0,0,176998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
64900,10000,True,False,1,0,1,9998.419874164121,0,0,0,0,0,0,0,0,0,0,0,1,5,False,False,False,False,False,False,False
26900,115728,True,False,6,0,0,115726.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
28290,93982,True,False,4,0,0,93980.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
31199,47245,True,False,5,1,0,47243.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
25699,47764,True,False,6,0,0,47762.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
97000,49000,True,True,2,1,0,48998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,4,False,False,False,False,False,False,False
24900,156600,True,False,8,0,0,156598.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
28199,69410,True,True,6,0,0,69408.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
36000,52500,False,False,3,0,0,52498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
39000,55000,False,False,4,0,0,54998.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
31900,30000,True,False,4,0,0,29998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
11000,287500,False,False,7,0,0,287498.4198741641,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
66990,61000,True,True,7,1,0,60998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False,False,False,False,True,False
20490,149990,True,False,5,0,0,149988.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
30800,85000,True,False,5,0,0,84998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
31999,140000,True,True,6,0,0,139998.41987416413,0,0,0,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
27800,50779,True,False,5,0,0,50777.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
30995,122964,True,False,5,0,0,122962.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
32395,90689,True,False,5,0,0,90687.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
37394,20121,True,False,3,0,1,20119.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
36694,15139,True,False,3,0,1,15137.419874164121,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
38194,6522,True,False,3,0,1,6520.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
37195,21164,True,False,2,0,0,21162.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
36895,44662,True,False,3,0,1,44660.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
31995,102456,True,False,4,0,0,102454.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
18490,201000,True,False,8,0,0,200998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,True,False,False,False,False,False,False
33900,109100,True,False,5,0,0,109098.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
36500,49300,True,False,4,0,0,49298.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
32990,105000,True,True,6,0,0,104998.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
37995,36933,True,False,1,0,0,36931.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
47700,20757,True,False,1,0,0,20755.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
35000,32723,True,False,3,0,0,32721.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24990,113465,True,False,5,0,0,113463.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
44990,59000,True,True,5,1,0,58998.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,2,True,False,False,False,False,False,False
50900,14000,True,False,1,0,0,13998.419874164121,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
33900,44000,False,False,4,0,0,43998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,True,False,False,False,False,False,False
33990,47000,True,False,5,1,0,46998.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
27500,82153,True,False,5,0,0,82151.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
8500,15000,True,False,3,0,0,14998.419874164121,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
62900,30000,True,True,6,1,0,29998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False,False,False,False,False,False
22990,199000,True,True,6,0,0,198998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
22990,199000,True,True,7,0,0,198998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,True,False,False,False,False
28700,180000,True,True,6,0,0,179998.41987416413,0,0,0,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
23900,65200,True,False,7,0,0,65198.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
37995,18912,True,False,1,1,0,18910.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
67990,92000,True,True,6,1,0,91998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False,False,False,False,True,False
55000,25000,True,True,6,1,0,24998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,4,False,False,False,False,False,False,False
19900,230000,True,False,6,0,0,229998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,True,True,False,False,False,False,False
32000,38000,False,False,4,0,0,37998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
45400,9999,True,False,1,0,0,9997.419874164121,0,0,0,0,0,0,0,0,0,0,0,1,4,False,False,False,False,False,False,False
45000,24500,True,False,4,1,0,24498.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
26900,107000,False,False,5,0,0,106998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
36500,21000,True,False,4,1,0,20998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
22995,94065,True,False,6,0,0,94063.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
30900,119000,True,False,3,0,0,118998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
44500,37000,False,False,3,1,0,36998.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
27990,159990,True,True,6,0,0,159988.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
23900,124000,True,False,6,0,0,123998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,True,False,False,False
25699,47764,True,False,6,0,0,47762.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
30500,67000,True,False,6,0,0,66998.41987416412,1,0,0,0,0,1,0,0,0,0,0,0,4,False,False,False,False,True,False,False
35940,58802,True,False,3,0,0,58800.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
47500,21,True,False,1,0,1,19.419874164120515,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
30000,29000,False,True,7,0,0,28998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
57900,42000,True,True,4,1,0,41998.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,2,True,False,False,False,False,False,False
30490,86253,True,True,6,0,0,86251.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
36900,32824,True,False,2,0,0,32822.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
36900,32824,True,False,2,0,0,32822.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
41500,31000,True,False,2,0,0,30998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
28500,53696,True,True,6,0,0,53694.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False
46500,20900,True,False,1,0,0,20898.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
88900,20800,True,True,2,1,0,20798.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False,False,False,False,False,False
41900,41300,True,False,4,0,0,41298.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
39500,96000,True,True,5,1,0,95998.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,5,True,False,False,False,False,False,False
28900,34706,True,False,4,0,0,34704.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
26000,80100,False,True,6,0,0,80098.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,True,False,False,False,False,False,False
34990,38000,False,False,4,0,0,37998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
36490,24000,True,False,3,0,1,23998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
21500,120000,True,False,5,0,0,119998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
27990,53634,True,False,5,0,0,53632.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
28500,148000,True,False,4,0,0,147998.41987416413,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
35900,36002,True,False,4,0,0,36000.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
30900,21500,True,False,5,0,0,21498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
40900,43334,True,False,5,0,0,43332.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
26900,84000,True,False,5,0,0,83998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
26000,115000,False,True,7,0,0,114998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,True,False,False,False,False
38900,11750,True,False,1,0,0,11748.419874164121,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
14900,196000,True,False,8,0,0,195998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
32900,61000,True,False,3,0,0,60998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24000,216000,False,False,7,0,0,215998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,True,False,False,False
26900,114336,True,False,5,0,0,114334.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
28900,146917,True,False,5,0,0,146915.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
46900,15218,True,False,1,0,0,15216.419874164121,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
19500,124498,True,False,4,0,0,124496.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
20900,106539,True,False,5,0,0,106537.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
22500,114000,False,False,6,0,0,113998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
43900,39000,False,False,4,0,0,38998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
16900,319000,True,False,6,0,0,318998.4198741641,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
28990,118000,True,False,8,0,0,117998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
24990,125000,True,False,5,0,0,124998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
29990,91300,True,False,5,0,0,91298.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
32000,42938,True,False,4,0,0,42936.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
36500,27179,True,False,2,0,0,27177.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
63900,42500,True,True,3,1,0,42498.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,2,True,False,False,False,False,False,False
36995,32135,True,False,2,0,0,32133.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
26900,62500,False,False,5,0,0,62498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
26900,18000,True,False,8,0,0,17998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,True,False,False,False,False,False
14800,295000,False,True,8,0,0,294998.4198741641,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,True,True,False,False,False
55800,80000,True,True,4,1,0,79998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,4,False,False,False,False,False,False,False
12900,235300,True,False,8,0,0,235298.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,True,False,False,False,False
24500,113000,True,False,7,0,0,112998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
17900,178500,False,False,7,0,0,178498.41987416413,0,0,0,0,0,0,0,0,0,0,0,1,NoInfo,False,False,False,False,False,False,False
34790,39990,True,False,3,0,0,39988.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
23000,151000,False,True,6,0,0,150998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
25590,114500,True,False,6,0,0,114498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
23990,44300,True,False,6,0,0,44298.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,True,False,False,False
24500,130000,True,True,7,0,0,129998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,True,True,False,False,False
28499,74000,True,False,8,0,0,73998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,True,False,False,False,False
41500,83000,True,True,4,1,0,82998.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,NoInfo,False,False,False,False,False,False,False
68000,109000,True,True,6,1,0,108998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False,False,False,False,False,False
22500,145000,True,False,7,0,0,144998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
33500,50727,True,False,4,0,0,50725.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
26900,99000,True,False,3,0,0,98998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
24900,233015,True,True,6,0,0,233013.41987416413,1,0,0,0,0,1,0,0,0,0,0,0,5,False,False,False,False,False,False,False
25900,113321,True,False,6,0,0,113319.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
27900,128077,True,False,6,0,0,128075.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
28900,74856,True,False,3,0,0,74854.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
42000,21275,True,False,2,0,0,21273.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
18800,146000,False,False,6,0,0,145998.41987416413,0,0,0,0,0,0,0,0,0,0,0,1,5,False,False,False,False,False,False,False
39900,29900,True,False,3,0,0,29898.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
26990,56500,True,False,5,0,0,56498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
31199,47245,True,False,5,1,0,47243.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
32900,87000,True,False,5,0,1,86998.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
30500,90111,True,False,5,0,0,90109.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24500,70000,True,False,8,0,0,69998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,True,False,False,False,False,False
37900,68000,True,False,4,0,0,67998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
19100,199000,True,False,5,0,0,198998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,True,False,False,False,False,False,False
36900,75845,True,False,4,0,0,75843.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
29000,90000,False,False,6,0,0,89998.41987416412,0,0,0,0,0,0,0,0,0,0,0,1,5,False,False,False,False,False,False,False
32500,58000,True,False,5,1,0,57998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
31900,68000,False,False,4,0,0,67998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
23990,86000,True,False,6,0,0,85998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
22700,96000,True,True,5,0,0,95998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27700,66000,True,False,3,0,0,65998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False
24800,140000,True,False,5,0,0,139998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
8000,217300,False,False,2,0,0,217298.41987416413,0,0,0,0,0,0,0,0,0,0,0,1,5,False,False,False,False,False,False,False
30500,54850,False,False,4,0,0,54848.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
42600,15719,True,False,2,0,1,15717.419874164121,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
43900,25096,True,False,2,0,0,25094.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
34000,74000,True,True,6,1,0,73998.41987416412,0,0,0,0,0,0,0,0,0,1,0,0,NoInfo,False,False,False,False,False,False,False
34900,109303,True,False,5,0,0,109301.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,NoInfo,False,False,False,False,False,False,False
38990,20700,True,False,2,0,1,20698.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
28790,64500,True,False,5,0,0,64498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
36990,35000,True,False,4,1,0,34998.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
33400,73000,True,False,6,0,0,72998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
28990,86000,True,False,4,0,0,85998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
25900,163000,True,True,6,0,0,162998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,True,False,False,False
19900,155000,False,True,8,0,0,154998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
19490,139500,True,False,6,0,0,139498.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
32900,40578,True,False,5,0,0,40576.41987416412,1,0,0,0,0,1,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27900,114000,True,True,6,0,0,113998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
